Customer_ID,Product_ID,Category,Subcategory,Purchase_Amount,Purchase_Quantity,Unit_Price,Purchase_Date,Customer_Purchase_Count,Customer_Total_Spent,Customer_Average_Order
294,40,Electronics,Accessories,737.33,3,245.78,2023-03-09,34,6834.34,180.50293103448277
484,1,Electronics,Smartphones,606.51,1,606.51,2024-10-12,41,9603.12,209.33542372881357
36,48,Beauty,Makeup,28.23,1,28.23,2023-09-26,34,8158.55,221.0391935483871
325,35,Home & Living,Kitchen,248.37,1,248.37,2024-12-05,42,8534.05,190.7031884057971
74,49,Clothing,Dresses,63.95,1,63.95,2023-02-26,38,5302.7699999999995,157.18537313432836
155,46,Clothing,Accessories,192.7,3,64.23,2024-07-04,42,13240.08,249.93137931034482
265,8,Clothing,Dresses,141.56,3,47.19,2024-08-02,47,14026.7,265.2013698630137
461,28,Beauty,Makeup,170.12,2,85.06,2024-12-16,42,19026.39,457.4025862068965
4,36,Beauty,Tools,54.03,1,54.03,2023-04-21,36,6229.15,212.67806451612904
68,38,Beauty,Tools,64.56,2,32.28,2024-02-05,48,12814.52,285.03506493506495
413,21,Beauty,Skincare,33.68,3,11.23,2024-08-08,34,12127.54,361.3163076923077
147,28,Beauty,Makeup,160.73,2,80.37,2023-04-11,33,11558.75,325.10983870967743
261,36,Beauty,Tools,126.58,2,63.29,2024-02-03,47,11852.52,276.64549999999997
15,39,Home & Living,Bedding,109.47,2,54.74,2023-07-17,28,5331.81,193.85705882352943
109,26,Home & Living,Bedding,249.98,2,124.99,2024-03-11,38,10280.82,272.88733333333334
434,39,Home & Living,Bedding,65.31,1,65.31,2023-02-23,35,5663.04,168.27599999999998
413,24,Beauty,Fragrances,107.56,3,35.85,2023-08-03,35,12235.1,361.3163076923077
30,39,Home & Living,Bedding,62.29,1,62.29,2023-09-21,33,4510.65,122.96962962962962
74,23,Beauty,Haircare,14.25,1,14.25,2024-08-27,39,5317.0199999999995,157.18537313432836
190,8,Clothing,Dresses,48.18,1,48.18,2024-06-15,35,14528.69,342.32962264150945
481,1,Electronics,Smartphones,499.18,1,499.18,2023-07-29,30,6166.26,176.8822807017544
291,7,Clothing,Pants,109.13,1,109.13,2024-12-02,31,4973.15,179.80171875
17,25,Beauty,Tools,30.11,1,30.11,2023-09-19,43,6793.21,151.80666666666667
155,24,Beauty,Fragrances,89.94,3,29.98,2024-11-02,43,13330.02,249.93137931034482
124,11,Home & Living,Furniture,254.47,1,254.47,2023-07-13,28,6935.12,209.3019230769231
273,45,Home & Living,Kitchen,173.03,1,173.03,2023-03-26,39,6340.46,199.72294117647058
402,11,Home & Living,Furniture,461.36,2,230.68,2024-10-11,41,10861.3,207.006338028169
47,44,Home & Living,Furniture,136.8,1,136.8,2023-11-21,34,7691.74,209.1774074074074
385,45,Home & Living,Kitchen,334.03,2,167.01,2024-04-25,41,9082.61,250.74728571428574
419,41,Clothing,Shoes,116.39,1,116.39,2024-03-18,27,6262.51,208.06156862745098
420,45,Home & Living,Kitchen,179.76,1,179.76,2024-04-07,40,13667.35,361.16587301587305
453,14,Home & Living,Bedding,509.9,2,254.95,2023-10-27,35,8549.28,245.81741379310344
102,30,Electronics,Smartphones,130.23,1,130.23,2023-06-08,47,12698.88,249.71690140845072
426,26,Home & Living,Bedding,136.12,1,136.12,2024-07-30,32,7102.21,232.18951612903226
220,11,Home & Living,Furniture,243.08,1,243.08,2024-06-28,46,10180.24,220.54923076923077
269,34,Books,Educational,24.49,1,24.49,2023-07-30,31,6776.88,252.65018867924528
410,18,Books,Educational,29.4,1,29.4,2024-03-10,44,8833.71,199.43369863013697
127,14,Home & Living,Bedding,542.0,2,271.0,2024-05-27,39,9939.98,290.72516666666667
408,12,Home & Living,Kitchen,157.12,1,157.12,2024-03-18,43,7515.45,205.9362686567164
278,32,Electronics,Smartphones,1530.13,3,510.04,2023-02-20,38,11783.95,300.0651515151515
91,32,Electronics,Smartphones,1006.48,2,503.24,2024-11-14,26,8965.97,274.6546
332,24,Beauty,Fragrances,35.39,1,35.39,2024-12-21,36,9220.61,241.64491228070176
266,36,Beauty,Tools,137.47,2,68.74,2024-06-10,35,11161.82,262.18194029850747
300,7,Clothing,Pants,92.33,1,92.33,2024-04-09,45,7830.99,192.8461290322581
146,10,Clothing,Accessories,164.04,2,82.02,2024-04-17,27,8557.19,282.0832558139535
106,46,Clothing,Accessories,137.32,2,68.66,2024-11-17,29,4117.58,198.87408163265306
178,45,Home & Living,Kitchen,344.72,2,172.36,2023-04-26,44,11789.960000000001,244.85704225352112
157,39,Home & Living,Bedding,100.4,2,50.2,2024-08-05,36,6770.62,166.68213114754099
492,43,Clothing,Dresses,41.61,1,41.61,2023-11-26,32,6993.7,207.21035087719298
255,31,Clothing,Shoes,79.48,1,79.48,2024-08-23,44,12222.210000000001,221.34075757575758
183,29,Clothing,Shoes,79.2,2,39.6,2024-02-22,42,8512.199999999999,190.37629032258064
391,1,Electronics,Smartphones,470.65,1,470.65,2024-11-30,41,13847.82,251.50708333333336
4,5,Electronics,Accessories,803.93,1,803.93,2023-10-11,37,7033.08,212.67806451612904
177,43,Clothing,Dresses,44.36,1,44.36,2024-10-06,27,6943.2,215.79964285714286
103,9,Clothing,Shoes,208.04,3,69.35,2024-08-25,33,8470.210000000001,261.0681666666667
230,22,Beauty,Makeup,40.69,1,40.69,2023-12-29,47,12493.12,260.34383561643835
327,38,Beauty,Tools,102.23,3,34.08,2023-12-21,38,5915.02,188.8114705882353
148,28,Beauty,Makeup,87.39,1,87.39,2024-04-12,41,10214.49,232.66466666666668
86,28,Beauty,Makeup,78.85,1,78.85,2024-11-20,36,5840.34,163.82515625
352,42,Beauty,Haircare,297.48,3,99.16,2024-10-11,46,10206.960000000001,214.49549295774648
190,25,Beauty,Tools,26.45,1,26.45,2023-06-26,36,14555.14,342.32962264150945
92,25,Beauty,Tools,29.36,1,29.36,2024-09-09,28,7853.57,250.2932075471698
442,32,Electronics,Smartphones,1508.51,3,502.84,2024-08-11,32,10310.23,267.8309375
440,10,Clothing,Accessories,97.2,1,97.2,2024-02-09,39,8053.43,188.71378787878788
404,29,Clothing,Shoes,31.92,1,31.92,2024-09-15,45,7536.38,218.22370370370368
148,15,Home & Living,Storage,449.68,1,449.68,2024-03-24,42,10664.17,232.66466666666668
310,36,Beauty,Tools,72.52,1,72.52,2024-07-05,47,11104.29,263.7665714285714
287,28,Beauty,Makeup,89.47,1,89.47,2023-05-25,40,7074.59,194.892
161,3,Electronics,Headphones,110.43,1,110.43,2024-07-24,45,8275.22,187.6761111111111
333,50,Electronics,Tablets,720.92,1,720.92,2023-06-12,33,8422.21,245.72882352941176
477,7,Clothing,Pants,192.66,2,96.33,2023-06-19,44,10455.64,296.5842857142857
161,49,Clothing,Dresses,147.82,2,73.91,2024-11-16,46,8423.04,187.6761111111111
481,35,Home & Living,Kitchen,196.71,1,196.71,2024-11-12,31,6362.97,176.8822807017544
429,12,Home & Living,Kitchen,130.59,1,130.59,2024-02-17,42,10095.89,197.964
320,25,Beauty,Tools,30.62,1,30.62,2023-06-10,33,6726.52,229.18216666666666
98,28,Beauty,Makeup,233.5,3,77.83,2023-03-15,42,11942.31,234.1818181818182
207,36,Beauty,Tools,187.97,3,62.66,2023-08-21,24,7354.2,322.1242553191489
478,27,Beauty,Makeup,26.13,2,13.07,2025-01-13,47,12004.84,228.99735294117647
50,38,Beauty,Tools,64.69,2,32.35,2023-10-24,24,3640.48,172.4630909090909
402,24,Beauty,Fragrances,73.21,2,36.61,2024-02-21,42,10934.51,207.006338028169
290,42,Beauty,Haircare,100.88,1,100.88,2023-03-27,41,12902.68,319.04390625
161,42,Beauty,Haircare,172.68,2,86.34,2024-03-19,47,8595.72,187.6761111111111
237,25,Beauty,Tools,52.94,2,26.47,2023-11-25,49,9397.710000000001,235.59783783783786
80,27,Beauty,Makeup,13.94,1,13.94,2024-07-07,44,9918.81,229.40742424242424
385,5,Electronics,Accessories,1736.09,2,868.05,2024-06-11,42,10818.7,250.74728571428574
162,10,Clothing,Accessories,103.2,1,103.2,2023-03-14,34,4635.97,180.87706896551725
468,36,Beauty,Tools,124.02,2,62.01,2023-12-24,27,4972.72,237.59872727272727
472,47,Electronics,Headphones,248.2,1,248.2,2024-02-19,46,12362.32,245.56541666666666
161,39,Home & Living,Bedding,62.3,1,62.3,2023-12-20,48,8658.02,187.6761111111111
324,17,Books,Non-Fiction,31.05,1,31.05,2024-04-25,46,9939.16,235.9871212121212
51,26,Home & Living,Bedding,114.15,1,114.15,2024-11-18,41,11528.59,287.05054794520544
333,5,Electronics,Accessories,759.51,1,759.51,2024-02-05,34,9181.72,245.72882352941176
390,36,Beauty,Tools,139.33,2,69.67,2024-05-06,35,7505.75,180.7625925925926
430,28,Beauty,Makeup,101.04,1,101.04,2024-08-18,38,13564.970000000001,301.6491379310345
120,26,Home & Living,Bedding,258.1,2,129.05,2023-03-17,31,5546.179999999999,170.99854545454545
317,7,Clothing,Pants,103.71,1,103.71,2024-01-01,32,10646.71,268.8586666666667
442,7,Clothing,Pants,99.93,1,99.93,2023-06-04,33,10410.16,267.8309375
330,2,Electronics,Laptops,679.45,1,679.45,2024-11-03,35,7230.51,185.04892307692307
435,31,Clothing,Shoes,149.17,2,74.59,2024-11-18,42,10667.95,224.30342465753424
15,21,Beauty,Skincare,21.0,2,10.5,2024-11-05,29,5352.81,193.85705882352943
76,25,Beauty,Tools,59.28,2,29.64,2024-09-28,39,13178.67,350.6610344827586
486,22,Beauty,Makeup,42.87,1,42.87,2024-03-20,41,8327.26,199.46983870967742
419,25,Beauty,Tools,26.87,1,26.87,2023-07-09,28,6289.38,208.06156862745098
213,4,Electronics,Tablets,666.35,1,666.35,2024-02-01,33,7153.07,214.05390625
303,30,Electronics,Smartphones,148.9,1,148.9,2023-10-09,44,11364.57,267.46359375000003
454,28,Beauty,Makeup,94.16,1,94.16,2024-01-19,27,7244.39,267.6030769230769
290,27,Beauty,Makeup,13.42,1,13.42,2023-10-05,42,12916.1,319.04390625
454,11,Home & Living,Furniture,403.15,2,201.57,2023-07-21,28,7647.54,267.6030769230769
437,45,Home & Living,Kitchen,216.02,1,216.02,2023-11-15,37,5826.96,178.21328358208956
174,39,Home & Living,Bedding,62.6,1,62.6,2024-12-22,45,9311.4,192.0776923076923
472,12,Home & Living,Kitchen,167.35,1,167.35,2024-04-18,47,12529.67,245.56541666666666
213,35,Home & Living,Kitchen,397.62,2,198.81,2023-05-03,34,7550.6900000000005,214.05390625
224,1,Electronics,Smartphones,618.12,1,618.12,2023-06-10,51,10378.94,193.9927027027027
433,50,Electronics,Tablets,1458.68,2,729.34,2023-12-20,34,9251.74,226.8422222222222
212,50,Electronics,Tablets,1353.8,2,676.9,2024-08-31,46,9995.38,208.29859154929576
278,47,Electronics,Headphones,231.25,1,231.25,2024-07-14,39,12015.2,300.0651515151515
222,33,Books,Comics,22.12,2,11.06,2024-11-24,40,10103.18,257.40363636363634
238,18,Books,Educational,93.56,3,31.19,2024-01-04,40,9254.53,239.71637931034482
345,46,Clothing,Accessories,63.84,1,63.84,2024-10-24,41,6624.17,140.83117647058825
119,46,Clothing,Accessories,110.05,2,55.03,2023-09-07,30,7903.97,240.84944444444446
345,32,Electronics,Smartphones,619.19,1,619.19,2024-08-03,42,7243.360000000001,140.83117647058825
348,38,Beauty,Tools,31.0,1,31.0,2024-07-30,40,11991.01,253.0618333333333
336,24,Beauty,Fragrances,29.52,1,29.52,2023-10-17,30,6192.59,205.75446428571428
404,38,Beauty,Tools,30.95,1,30.95,2023-07-30,46,7567.33,218.22370370370368
9,4,Electronics,Tablets,1354.83,2,677.41,2025-01-16,40,9050.26,201.4240579710145
477,22,Beauty,Makeup,33.93,1,33.93,2024-05-22,45,10489.57,296.5842857142857
134,31,Clothing,Shoes,81.26,1,81.26,2024-03-16,35,9399.3,231.1288888888889
430,21,Beauty,Skincare,10.48,1,10.48,2023-08-18,39,13575.45,301.6491379310345
356,22,Beauty,Makeup,36.92,1,36.92,2024-06-05,36,5501.8,191.21983870967742
205,2,Electronics,Laptops,763.8,1,763.8,2024-12-29,34,10051.539999999999,300.3117391304348
183,48,Beauty,Makeup,47.66,2,23.83,2023-11-02,43,8559.86,190.37629032258064
359,22,Beauty,Makeup,41.21,1,41.21,2023-08-18,33,7709.87,212.69725490196078
159,6,Clothing,Shirts,110.61,1,110.61,2023-01-22,35,6906.4,180.15796296296298
330,18,Books,Educational,29.97,1,29.97,2024-06-21,36,7260.4800000000005,185.04892307692307
149,4,Electronics,Tablets,2112.62,3,704.21,2023-04-10,39,11028.83,295.3798305084746
127,20,Books,Magazines,80.67,3,26.89,2024-06-06,40,10020.65,290.72516666666667
211,16,Books,Fiction,20.07,1,20.07,2024-01-28,35,11001.12,306.02758064516127
121,20,Books,Magazines,25.51,1,25.51,2024-09-29,39,10510.62,249.68603448275863
297,20,Books,Magazines,25.25,1,25.25,2023-10-21,41,5550.75,141.45939393939395
364,16,Books,Fiction,19.63,1,19.63,2024-11-21,42,6531.82,152.6867213114754
63,18,Books,Educational,24.74,1,24.74,2023-11-19,36,6226.849999999999,175.29075471698113
360,21,Beauty,Skincare,9.68,1,9.68,2024-03-12,31,7126.0199999999995,216.00966101694914
135,14,Home & Living,Bedding,476.34,2,238.17,2024-09-24,47,9216.18,246.42188405797103
181,39,Home & Living,Bedding,58.36,1,58.36,2023-06-05,41,7363.76,197.88861111111112
338,39,Home & Living,Bedding,158.66,3,52.89,2025-01-10,39,6273.12,187.03692307692307
483,39,Home & Living,Bedding,106.56,2,53.28,2024-10-13,36,12685.71,299.3727272727273
210,39,Home & Living,Bedding,105.93,2,52.97,2023-04-28,30,11723.94,482.99673469387756
337,1,Electronics,Smartphones,583.65,1,583.65,2023-11-13,45,8827.48,213.14441176470586
202,50,Electronics,Tablets,724.35,1,724.35,2024-06-19,34,7766.88,222.65701492537315
99,50,Electronics,Tablets,1286.81,2,643.4,2023-03-07,37,7648.6,245.28457627118644
125,7,Clothing,Pants,93.02,1,93.02,2023-01-27,36,6779.44,212.55475409836066
187,48,Beauty,Makeup,25.55,1,25.55,2024-05-25,41,11211.58,279.31845070422537
457,41,Clothing,Shoes,285.5,3,95.17,2024-01-31,35,7383.42,212.1390322580645
418,29,Clothing,Shoes,36.65,1,36.65,2023-03-03,30,4922.2,222.5104081632653
40,23,Beauty,Haircare,16.97,1,16.97,2023-02-01,39,10530.619999999999,234.22838709677418
88,18,Books,Educational,61.76,2,30.88,2023-06-26,44,11741.5,351.08539682539686
268,12,Home & Living,Kitchen,146.17,1,146.17,2023-06-13,36,11301.529999999999,283.6337037037037
75,35,Home & Living,Kitchen,634.3,3,211.43,2024-08-05,40,11491.039999999999,264.4509433962264
485,20,Books,Magazines,30.51,1,30.51,2023-11-11,38,8644.52,217.40666666666667
39,13,Home & Living,Decor,235.68,1,235.68,2023-08-14,39,7873.33,200.62260869565216
107,29,Clothing,Shoes,31.64,1,31.64,2023-05-13,34,7722.110000000001,212.43454545454546
371,31,Clothing,Shoes,71.35,1,71.35,2024-04-22,28,6438.26,227.4239024390244
7,8,Clothing,Dresses,103.82,2,51.91,2023-06-28,35,12204.81,329.09787234042557
366,6,Clothing,Shirts,115.93,1,115.93,2023-09-29,39,6364.43,185.57101694915255
162,41,Clothing,Shoes,99.4,1,99.4,2023-05-30,35,4735.37,180.87706896551725
65,36,Beauty,Tools,121.53,2,60.77,2023-10-02,33,9631.47,272.2022033898305
404,27,Beauty,Makeup,14.28,1,14.28,2023-07-23,47,7581.610000000001,218.22370370370368
485,13,Home & Living,Decor,296.87,1,296.87,2024-03-17,39,8941.39,217.40666666666667
287,12,Home & Living,Kitchen,137.65,1,137.65,2023-03-06,41,7212.24,194.892
454,13,Home & Living,Decor,744.66,3,248.22,2023-08-15,29,8392.2,267.6030769230769
253,7,Clothing,Pants,82.38,1,82.38,2024-03-19,34,6090.71,190.8454716981132
447,40,Electronics,Accessories,253.49,1,253.49,2024-01-03,38,8829.61,222.97532258064518
86,21,Beauty,Skincare,8.68,1,8.68,2024-03-24,37,5849.02,163.82515625
40,27,Beauty,Makeup,13.14,1,13.14,2023-10-04,40,10543.76,234.22838709677418
413,5,Electronics,Accessories,1493.17,2,746.58,2023-12-26,36,13728.27,361.3163076923077
10,8,Clothing,Dresses,58.02,1,58.02,2024-03-27,43,8814.09,190.2526984126984
66,12,Home & Living,Kitchen,163.48,1,163.48,2023-06-12,41,9308.05,182.63215384615384
65,42,Beauty,Haircare,198.37,2,99.18,2024-12-11,34,9829.84,272.2022033898305
219,42,Beauty,Haircare,204.84,2,102.42,2024-10-26,43,7977.65,213.8040625
285,48,Beauty,Makeup,24.07,1,24.07,2023-03-20,40,6355.97,206.143
124,21,Beauty,Skincare,10.82,1,10.82,2023-12-08,29,6945.94,209.3019230769231
450,28,Beauty,Makeup,153.9,2,76.95,2023-01-28,40,5845.78,150.55080645161289
258,31,Clothing,Shoes,64.87,1,64.87,2024-01-20,41,10197.6,220.3769642857143
152,29,Clothing,Shoes,37.78,1,37.78,2024-12-22,39,10153.13,228.70716417910447
338,31,Clothing,Shoes,78.15,1,78.15,2024-08-06,40,6351.27,187.03692307692307
341,32,Electronics,Smartphones,541.05,1,541.05,2024-04-01,47,16039.26,296.291935483871
413,50,Electronics,Tablets,686.05,1,686.05,2023-12-13,37,14414.32,361.3163076923077
412,15,Home & Living,Storage,832.83,2,416.41,2023-04-08,41,12810.87,299.041129032258
236,6,Clothing,Shirts,100.19,1,100.19,2023-07-22,28,7066.87,213.41847826086956
288,41,Clothing,Shoes,118.72,1,118.72,2024-07-09,50,13467.539999999999,286.48956521739126
224,9,Clothing,Shoes,103.96,2,51.98,2024-02-17,52,10482.9,193.9927027027027
51,41,Clothing,Shoes,366.28,3,122.09,2024-12-25,42,11894.869999999999,287.05054794520544
459,16,Books,Fiction,18.8,1,18.8,2023-07-24,40,7235.7300000000005,237.30338983050848
490,43,Clothing,Dresses,35.81,1,35.81,2024-01-29,37,11172.16,311.6993442622951
90,21,Beauty,Skincare,20.45,2,10.23,2023-08-01,40,5597.2699999999995,138.56166666666667
139,46,Clothing,Accessories,62.37,1,62.37,2023-09-13,45,9388.68,274.11171874999997
11,43,Clothing,Dresses,43.11,1,43.11,2023-09-14,37,15178.1,337.66682539682535
433,6,Clothing,Shirts,125.73,1,125.73,2024-02-04,35,9377.47,226.8422222222222
94,41,Clothing,Shoes,112.13,1,112.13,2023-11-05,34,6677.8099999999995,210.2809090909091
499,11,Home & Living,Furniture,213.46,1,213.46,2025-01-07,38,12784.1,340.55590163934426
399,23,Beauty,Haircare,31.58,2,15.79,2023-04-14,37,11044.86,258.8383606557377
411,6,Clothing,Shirts,124.69,1,124.69,2024-03-24,27,6362.3,237.99622222222223
159,18,Books,Educational,31.28,1,31.28,2023-03-19,36,6937.68,180.15796296296298
213,21,Beauty,Skincare,10.26,1,10.26,2024-09-07,35,7560.95,214.05390625
487,42,Beauty,Haircare,89.58,1,89.58,2023-06-18,35,6906.9,231.4026086956522
143,41,Clothing,Shoes,202.71,2,101.36,2025-01-13,30,3203.34,135.3304255319149
318,3,Electronics,Headphones,133.07,1,133.07,2023-02-22,33,7690.15,216.42918367346937
151,4,Electronics,Tablets,724.81,1,724.81,2023-07-20,42,11172.72,343.41825396825396
332,12,Home & Living,Kitchen,255.78,2,127.89,2023-10-19,37,9476.39,241.64491228070176
49,50,Electronics,Tablets,802.03,1,802.03,2024-07-15,40,6747.76,216.73323076923077
411,48,Beauty,Makeup,51.68,2,25.84,2024-10-25,28,6413.98,237.99622222222223
310,31,Clothing,Shoes,85.06,1,85.06,2023-12-25,48,11189.35,263.7665714285714
356,3,Electronics,Headphones,103.51,1,103.51,2024-08-30,37,5605.31,191.21983870967742
450,5,Electronics,Accessories,850.13,1,850.13,2023-02-25,41,6695.91,150.55080645161289
42,24,Beauty,Fragrances,29.71,1,29.71,2024-11-19,26,6382.26,292.0029411764706
108,13,Home & Living,Decor,302.92,1,302.92,2023-12-17,47,7338.34,190.11068493150685
438,20,Books,Magazines,29.87,1,29.87,2024-07-31,46,12115.369999999999,270.79734375
49,1,Electronics,Smartphones,1137.2,2,568.6,2023-12-10,41,7884.96,216.73323076923077
216,40,Electronics,Accessories,225.65,1,225.65,2024-10-03,35,7236.99,324.1846428571429
232,47,Electronics,Headphones,283.62,1,283.62,2023-11-08,41,9797.33,248.15466666666669
176,16,Books,Fiction,67.95,3,22.65,2024-01-29,45,14272.41,292.07471428571426
496,39,Home & Living,Bedding,58.62,1,58.62,2023-09-07,43,7548.91,158.65283333333335
289,4,Electronics,Tablets,666.2,1,666.2,2023-08-16,36,11666.75,251.905873015873
372,29,Clothing,Shoes,70.16,2,35.08,2023-01-27,32,6734.18,190.1732
266,39,Home & Living,Bedding,98.8,2,49.4,2025-01-15,36,11260.62,262.18194029850747
91,36,Beauty,Tools,113.98,2,56.99,2025-01-06,27,9079.95,274.6546
35,46,Clothing,Accessories,67.62,1,67.62,2024-05-11,42,9306.38,233.833125
399,35,Home & Living,Kitchen,254.35,1,254.35,2023-03-16,38,11299.210000000001,258.8383606557377
259,11,Home & Living,Furniture,498.64,2,249.32,2024-07-27,46,6350.35,213.31
426,50,Electronics,Tablets,1313.17,2,656.58,2023-05-23,33,8415.380000000001,232.18951612903226
473,9,Clothing,Shoes,55.0,1,55.0,2023-10-17,34,5851.46,178.87653846153847
353,29,Clothing,Shoes,33.55,1,33.55,2024-04-24,34,11873.02,259.1606779661017
66,46,Clothing,Accessories,64.06,1,64.06,2024-11-13,42,9372.11,182.63215384615384
439,8,Clothing,Dresses,50.1,1,50.1,2024-05-08,32,5538.97,225.2740350877193
277,29,Clothing,Shoes,32.17,1,32.17,2023-10-24,37,7068.09,224.69482758620688
457,43,Clothing,Dresses,33.69,1,33.69,2023-05-14,36,7417.11,212.1390322580645
458,2,Electronics,Laptops,665.34,1,665.34,2024-01-05,41,9052.2,241.74833333333333
13,11,Home & Living,Furniture,252.61,1,252.61,2024-10-19,36,8767.22,261.01733333333334
235,11,Home & Living,Furniture,256.4,1,256.4,2024-12-17,42,7668.35,210.0109677419355
247,15,Home & Living,Storage,364.58,1,364.58,2023-09-07,37,12351.89,267.0021052631579
439,44,Home & Living,Furniture,143.09,1,143.09,2024-10-24,33,5682.0599999999995,225.2740350877193
277,19,Books,Comics,14.11,1,14.11,2024-05-16,38,7082.2,224.69482758620688
406,17,Books,Non-Fiction,33.79,1,33.79,2024-11-08,42,6803.66,157.19121212121215
185,35,Home & Living,Kitchen,206.38,1,206.38,2024-07-26,46,8659.14,218.17205882352943
153,38,Beauty,Tools,27.53,1,27.53,2024-07-15,31,7170.96,235.21806451612903
437,48,Beauty,Makeup,22.84,1,22.84,2024-02-12,38,5849.8,178.21328358208956
415,39,Home & Living,Bedding,177.68,3,59.23,2024-02-08,29,3060.35,155.96244444444446
241,15,Home & Living,Storage,347.5,1,347.5,2024-09-30,36,9571.710000000001,225.38645161290324
108,14,Home & Living,Bedding,249.87,1,249.87,2023-09-20,48,7588.21,190.11068493150685
17,26,Home & Living,Bedding,110.18,1,110.18,2024-08-19,44,6903.39,151.80666666666667
29,15,Home & Living,Storage,453.27,1,453.27,2025-01-08,45,8400.43,223.17555555555555
364,35,Home & Living,Kitchen,211.57,1,211.57,2023-03-20,43,6743.389999999999,152.6867213114754
79,1,Electronics,Smartphones,1502.36,3,500.79,2024-01-27,34,10512.54,287.5581481481481
495,33,Books,Comics,10.29,1,10.29,2024-09-15,41,6378.88,175.6327142857143
116,19,Books,Comics,37.87,3,12.62,2024-02-12,44,11495.38,236.6709375
171,44,Home & Living,Furniture,390.27,3,130.09,2024-08-04,38,10302.33,324.84685185185185
115,39,Home & Living,Bedding,195.72,3,65.24,2024-11-17,47,11757.17,220.39328358208957
105,44,Home & Living,Furniture,151.28,1,151.28,2024-09-14,24,1699.39,110.83782608695653
101,44,Home & Living,Furniture,281.45,2,140.73,2024-02-09,42,15447.3,393.56590163934425
396,12,Home & Living,Kitchen,146.96,1,146.96,2024-06-15,42,7204.39,185.63379310344828
301,44,Home & Living,Furniture,142.57,1,142.57,2024-09-28,38,8250.15,229.90339285714285
434,22,Beauty,Makeup,33.94,1,33.94,2023-10-11,36,5696.98,168.27599999999998
133,29,Clothing,Shoes,115.74,3,38.58,2023-03-06,42,9712.04,243.51828125
484,35,Home & Living,Kitchen,232.93,1,232.93,2025-01-11,42,9836.050000000001,209.33542372881357
268,42,Beauty,Haircare,159.86,2,79.93,2024-10-26,37,11461.39,283.6337037037037
3,38,Beauty,Tools,26.87,1,26.87,2024-01-19,39,6186.8,193.84918032786885
347,48,Beauty,Makeup,70.69,3,23.56,2023-12-29,32,8656.12,260.46382978723403
84,40,Electronics,Accessories,280.59,1,280.59,2024-02-02,32,5916.83,167.43865384615384
81,31,Clothing,Shoes,75.68,1,75.68,2024-11-30,38,9485.36,259.3980303030303
13,43,Clothing,Dresses,43.55,1,43.55,2024-02-16,37,8810.77,261.01733333333334
321,6,Clothing,Shirts,113.69,1,113.69,2023-01-27,38,8634.0,248.4269841269841
39,24,Beauty,Fragrances,38.03,1,38.03,2024-02-26,40,7911.36,200.62260869565216
204,22,Beauty,Makeup,37.49,1,37.49,2023-02-02,36,7380.86,172.66333333333333
195,3,Electronics,Headphones,111.97,1,111.97,2024-11-14,28,7259.7,254.75212765957448
138,37,Clothing,Shoes,302.51,2,151.26,2023-06-20,52,15527.84,253.91776315789474
176,7,Clothing,Pants,109.82,1,109.82,2023-07-26,46,14382.23,292.07471428571426
348,12,Home & Living,Kitchen,501.53,3,167.18,2024-09-06,41,12492.539999999999,253.0618333333333
142,27,Beauty,Makeup,14.26,1,14.26,2023-07-03,37,7337.75,185.4496551724138
410,13,Home & Living,Decor,715.26,3,238.42,2023-06-01,45,9548.97,199.43369863013697
105,49,Clothing,Dresses,124.56,2,62.28,2024-10-28,25,1823.95,110.83782608695653
454,31,Clothing,Shoes,65.61,1,65.61,2023-03-28,30,8457.81,267.6030769230769
54,6,Clothing,Shirts,107.88,1,107.88,2024-04-11,39,15247.49,342.49360655737706
376,25,Beauty,Tools,24.65,1,24.65,2023-02-10,39,6267.85,173.94913793103447
492,21,Beauty,Skincare,10.88,1,10.88,2023-02-17,33,7004.58,207.21035087719298
438,8,Clothing,Dresses,49.47,1,49.47,2023-09-03,47,12164.84,270.79734375
312,47,Electronics,Headphones,243.3,1,243.3,2023-01-24,51,7186.05,143.61542857142857
176,31,Clothing,Shoes,143.73,2,71.86,2023-03-31,47,14525.96,292.07471428571426
143,8,Clothing,Dresses,157.11,3,52.37,2024-08-28,31,3360.45,135.3304255319149
375,29,Clothing,Shoes,40.68,1,40.68,2024-08-12,32,6612.5199999999995,188.4
250,43,Clothing,Dresses,35.27,1,35.27,2024-05-13,49,6685.97,162.07
342,37,Clothing,Shoes,119.52,1,119.52,2023-08-10,27,2723.2200000000003,142.5214
177,3,Electronics,Headphones,115.98,1,115.98,2024-06-15,28,7059.18,215.79964285714286
50,3,Electronics,Headphones,132.82,1,132.82,2024-12-03,25,3773.3,172.4630909090909
239,47,Electronics,Headphones,230.56,1,230.56,2023-02-14,41,15668.08,358.74475409836066
144,46,Clothing,Accessories,64.12,1,64.12,2024-12-05,34,7185.54,194.85714285714286
113,40,Electronics,Accessories,569.71,2,284.86,2024-07-10,37,10883.64,252.19081967213114
64,7,Clothing,Pants,91.8,1,91.8,2024-06-06,32,4823.99,164.31671875
15,22,Beauty,Makeup,84.6,2,42.3,2023-03-12,30,5437.41,193.85705882352943
437,28,Beauty,Makeup,89.61,1,89.61,2024-12-08,39,5939.41,178.21328358208956
83,7,Clothing,Pants,173.88,2,86.94,2023-06-07,36,8302.73,245.52136363636365
